"date","ticker","close"
2020-03-04,"BRFS3.SA",24.6902179718018
2020-03-05,"BRFS3.SA",23.7085342407227
2020-03-06,"BRFS3.SA",21.4025096893311
2020-03-09,"BRFS3.SA",18.5222930908203
2020-03-10,"BRFS3.SA",19.3002300262451
2020-03-11,"BRFS3.SA",17.1331233978271
2020-03-12,"BRFS3.SA",14.1232490539551
2020-03-13,"BRFS3.SA",15.2716312408447
2020-03-16,"BRFS3.SA",12.2710199356079
2020-03-17,"BRFS3.SA",13.1971340179443
2020-03-18,"BRFS3.SA",12.048752784729
2020-03-19,"BRFS3.SA",13.799108505249
2020-03-20,"BRFS3.SA",13.1045227050781
2020-03-23,"BRFS3.SA",12.993390083313
2020-03-24,"BRFS3.SA",13.9287662506104
2020-03-25,"BRFS3.SA",14.7344846725464
2020-03-26,"BRFS3.SA",14.7900514602661
2020-03-27,"BRFS3.SA",13.7713260650635
2020-03-30,"BRFS3.SA",13.4379243850708
2020-03-31,"BRFS3.SA",13.9750709533691
2020-04-01,"BRFS3.SA",14.4566497802734
2020-04-02,"BRFS3.SA",15.0493640899658
2020-04-03,"BRFS3.SA",14.1325101852417
2020-04-06,"BRFS3.SA",16.373706817627
2020-04-07,"BRFS3.SA",16.234790802002
2020-04-08,"BRFS3.SA",16.1143970489502
2020-04-09,"BRFS3.SA",16.7071094512939
2020-04-13,"BRFS3.SA",16.5033645629883
2020-04-14,"BRFS3.SA",17.4665222167969
2020-04-15,"BRFS3.SA",17.6424827575684
2020-04-16,"BRFS3.SA",17.8462295532227
2020-04-17,"BRFS3.SA",17.6424827575684
2020-04-20,"BRFS3.SA",17.5220890045166
2020-04-22,"BRFS3.SA",18.0129299163818
2020-04-23,"BRFS3.SA",18.0684967041016
2020-04-24,"BRFS3.SA",17.1794261932373
2020-04-27,"BRFS3.SA",19.0409164428711
2020-04-28,"BRFS3.SA",18.8093891143799
2020-04-29,"BRFS3.SA",18.8742160797119
2020-04-30,"BRFS3.SA",17.9573631286621
2020-05-04,"BRFS3.SA",17.0405082702637
2020-05-05,"BRFS3.SA",16.9849433898926
2020-05-06,"BRFS3.SA",16.957160949707
2020-05-07,"BRFS3.SA",17.0497703552246
2020-05-08,"BRFS3.SA",17.3553886413574
2020-05-11,"BRFS3.SA",19.3094921112061
2020-05-12,"BRFS3.SA",18.8649559020996
2020-05-13,"BRFS3.SA",21.1617202758789
2020-05-14,"BRFS3.SA",21.3562049865723
2020-05-15,"BRFS3.SA",20.9857597351074
2020-05-18,"BRFS3.SA",20.1337337493896
2020-05-19,"BRFS3.SA",20.3745231628418
2020-05-20,"BRFS3.SA",20.8097972869873
2020-05-21,"BRFS3.SA",20.1892986297607
2020-05-22,"BRFS3.SA",20.1522541046143
2020-05-25,"BRFS3.SA",20.142993927002
2020-05-26,"BRFS3.SA",20.8375816345215
2020-05-27,"BRFS3.SA",21.5321655273438
2020-05-28,"BRFS3.SA",21.4951229095459
2020-05-29,"BRFS3.SA",21.4210338592529
2020-06-01,"BRFS3.SA",21.9211368560791
2020-06-02,"BRFS3.SA",21.6247787475586
2020-06-03,"BRFS3.SA",20.9764976501465
2020-06-04,"BRFS3.SA",21.7173900604248
2020-06-05,"BRFS3.SA",21.0228061676025
2020-06-08,"BRFS3.SA",21.5321655273438
2020-06-09,"BRFS3.SA",21.3654651641846
2020-06-10,"BRFS3.SA",20.8561019897461
2020-06-12,"BRFS3.SA",19.9670333862305
2020-06-15,"BRFS3.SA",19.6336326599121
2020-06-16,"BRFS3.SA",20.467134475708
2020-06-17,"BRFS3.SA",20.8283195495605
2020-06-18,"BRFS3.SA",20.7079257965088
2020-06-19,"BRFS3.SA",20.7912750244141
2020-06-22,"BRFS3.SA",20.3837852478027
2020-06-23,"BRFS3.SA",20.5412254333496
2020-06-24,"BRFS3.SA",20.25412940979
2020-06-25,"BRFS3.SA",20.3652610778809
2020-06-26,"BRFS3.SA",19.8651599884033
2020-06-29,"BRFS3.SA",19.3280143737793
2020-06-30,"BRFS3.SA",19.6891994476318
2020-07-01,"BRFS3.SA",18.9853496551514
2020-07-02,"BRFS3.SA",18.8927402496338
2020-07-03,"BRFS3.SA",18.6982555389404
2020-07-06,"BRFS3.SA",19.5873241424561
2020-07-07,"BRFS3.SA",18.9853496551514
2020-07-08,"BRFS3.SA",19.3650588989258
2020-07-09,"BRFS3.SA",19.1705741882324
2020-07-10,"BRFS3.SA",19.0779628753662
2020-07-13,"BRFS3.SA",18.5963840484619
2020-07-14,"BRFS3.SA",18.6149044036865
2020-07-15,"BRFS3.SA",18.8093891143799
2020-07-16,"BRFS3.SA",18.6612110137939
2020-07-17,"BRFS3.SA",19.1520500183105
2020-07-20,"BRFS3.SA",19.6799392700195
2020-07-21,"BRFS3.SA",19.3465366363525
2020-07-22,"BRFS3.SA",19.059440612793
2020-07-23,"BRFS3.SA",18.8927402496338
2020-07-24,"BRFS3.SA",18.8279113769531
2020-07-27,"BRFS3.SA",18.6334285736084
2020-07-28,"BRFS3.SA",19.7262420654297
2020-07-29,"BRFS3.SA",20.2448673248291
2020-07-30,"BRFS3.SA",19.6336326599121
2020-07-31,"BRFS3.SA",19.1705741882324
2020-08-03,"BRFS3.SA",19.1057453155518
2020-08-04,"BRFS3.SA",18.8834781646729
2020-08-05,"BRFS3.SA",19.1335296630859
2020-08-06,"BRFS3.SA",20.2911720275879
2020-08-07,"BRFS3.SA",20.7634906768799
2020-08-10,"BRFS3.SA",20.3004341125488
2020-08-11,"BRFS3.SA",20.7171859741211
2020-08-12,"BRFS3.SA",21.0228061676025
2020-08-13,"BRFS3.SA",19.383581161499
2020-08-14,"BRFS3.SA",19.1705741882324
2020-08-17,"BRFS3.SA",19.4298858642578
2020-08-18,"BRFS3.SA",19.531759262085
2020-08-19,"BRFS3.SA",19.2909679412842
2020-08-20,"BRFS3.SA",19.0687026977539
2020-08-21,"BRFS3.SA",19.0038738250732
2020-08-24,"BRFS3.SA",18.8649559020996
2020-08-25,"BRFS3.SA",18.5222930908203
2020-08-26,"BRFS3.SA",18.1518478393555
2020-08-27,"BRFS3.SA",18.244457244873
2020-08-28,"BRFS3.SA",18.4482040405273
2020-08-31,"BRFS3.SA",18.1425857543945
2020-09-01,"BRFS3.SA",18.4111595153809
2020-09-02,"BRFS3.SA",18.9390468597412
2020-09-03,"BRFS3.SA",18.3926372528076
2020-09-04,"BRFS3.SA",18.5037708282471
2020-09-08,"BRFS3.SA",18.3833751678467
2020-09-09,"BRFS3.SA",18.4111595153809
2020-09-10,"BRFS3.SA",19.0964851379395
2020-09-11,"BRFS3.SA",18.6149044036865
2020-09-14,"BRFS3.SA",19.2076206207275
2020-09-15,"BRFS3.SA",20.0133380889893
2020-09-16,"BRFS3.SA",19.7725486755371
2020-09-17,"BRFS3.SA",19.7818088531494
2020-09-18,"BRFS3.SA",19.39284324646
2020-09-21,"BRFS3.SA",19.0038738250732
2020-09-22,"BRFS3.SA",18.8742160797119
2020-09-23,"BRFS3.SA",18.3370704650879
2020-09-24,"BRFS3.SA",18.3555946350098
2020-09-25,"BRFS3.SA",18.1425857543945
2020-09-28,"BRFS3.SA",17.3368644714355
2020-09-29,"BRFS3.SA",16.8645496368408
2020-09-30,"BRFS3.SA",17.0219879150391
2020-10-01,"BRFS3.SA",17.1423835754395
2020-10-02,"BRFS3.SA",16.7071094512939
2020-10-05,"BRFS3.SA",16.6885871887207
2020-10-06,"BRFS3.SA",16.5867137908936
2020-10-07,"BRFS3.SA",16.3922309875488
2020-10-08,"BRFS3.SA",16.6052360534668
2020-10-09,"BRFS3.SA",16.160701751709
2020-10-13,"BRFS3.SA",16.7534141540527
2020-10-14,"BRFS3.SA",17.2535171508789
2020-10-15,"BRFS3.SA",17.1979484558105
2020-10-16,"BRFS3.SA",17.3461265563965
2020-10-19,"BRFS3.SA",16.8089809417725
2020-10-20,"BRFS3.SA",17.2072105407715
2020-10-21,"BRFS3.SA",16.9108543395996
2020-10-22,"BRFS3.SA",17.429479598999
2020-10-23,"BRFS3.SA",17.0590324401855
2020-10-26,"BRFS3.SA",16.6144962310791
2020-10-27,"BRFS3.SA",16.1421775817871
2020-10-28,"BRFS3.SA",15.7439498901367
2020-10-29,"BRFS3.SA",15.6698598861694
2020-10-30,"BRFS3.SA",15.5402040481567
2020-11-03,"BRFS3.SA",15.8180389404297
2020-11-04,"BRFS3.SA",15.9662189483643
2020-11-05,"BRFS3.SA",16.4014911651611
2020-11-06,"BRFS3.SA",16.484842300415
2020-11-09,"BRFS3.SA",17.1331233978271
2020-11-10,"BRFS3.SA",18.1518478393555
2020-11-11,"BRFS3.SA",17.8554916381836
2020-11-12,"BRFS3.SA",17.8091869354248
2020-11-13,"BRFS3.SA",18.3278102874756
2020-11-16,"BRFS3.SA",18.5037708282471
2020-11-17,"BRFS3.SA",19.1520500183105
2020-11-18,"BRFS3.SA",19.7447662353516
2020-11-19,"BRFS3.SA",19.2539234161377
2020-11-23,"BRFS3.SA",20.402307510376
2020-11-24,"BRFS3.SA",20.7171859741211
2020-11-25,"BRFS3.SA",20.6523590087891
2020-11-26,"BRFS3.SA",20.3282165527344
2020-11-27,"BRFS3.SA",20.2726516723633
2020-11-30,"BRFS3.SA",20.402307510376
2020-12-01,"BRFS3.SA",20.0411224365234
2020-12-02,"BRFS3.SA",19.8188533782959
2020-12-03,"BRFS3.SA",19.9114665985107
2020-12-04,"BRFS3.SA",19.6336326599121
2020-12-07,"BRFS3.SA",19.7077198028564
2020-12-08,"BRFS3.SA",21.4210338592529
2020-12-09,"BRFS3.SA",21.0042819976807
2020-12-10,"BRFS3.SA",20.4763965606689
2020-12-11,"BRFS3.SA",20.402307510376
2020-12-14,"BRFS3.SA",20.2078227996826
2020-12-15,"BRFS3.SA",20.1892986297607
2020-12-16,"BRFS3.SA",20.5041790008545
2020-12-17,"BRFS3.SA",20.2263450622559
2020-12-18,"BRFS3.SA",20.4393501281738
2020-12-21,"BRFS3.SA",20.1985607147217
2020-12-22,"BRFS3.SA",20.5782699584961
2020-12-23,"BRFS3.SA",20.7357063293457
2020-12-28,"BRFS3.SA",20.7912750244141
2020-12-29,"BRFS3.SA",20.8375816345215
2020-12-30,"BRFS3.SA",20.4115695953369
2021-01-04,"BRFS3.SA",19.8929424285889
2021-01-05,"BRFS3.SA",19.7355041503906
2021-01-06,"BRFS3.SA",19.6799392700195
2021-01-07,"BRFS3.SA",20.3096942901611
2021-01-08,"BRFS3.SA",20.3560009002686
2021-01-11,"BRFS3.SA",19.9392490386963
2021-01-12,"BRFS3.SA",19.7818088531494
2021-01-13,"BRFS3.SA",19.6706771850586
2021-01-14,"BRFS3.SA",19.5410213470459
2021-01-15,"BRFS3.SA",19.2261409759521
2021-01-18,"BRFS3.SA",18.8834781646729
2021-01-19,"BRFS3.SA",18.9020023345947
2021-01-20,"BRFS3.SA",18.9020023345947
2021-01-21,"BRFS3.SA",18.5685997009277
2021-01-22,"BRFS3.SA",19.1613121032715
2021-01-26,"BRFS3.SA",18.9020023345947
2021-01-27,"BRFS3.SA",19.4669303894043
2021-01-28,"BRFS3.SA",20.0503845214844
2021-01-29,"BRFS3.SA",19.6521549224854
2021-02-01,"BRFS3.SA",19.4947147369385
2021-02-02,"BRFS3.SA",20.2819137573242
2021-02-03,"BRFS3.SA",20.9024085998535
2021-02-04,"BRFS3.SA",20.7357063293457
2021-02-05,"BRFS3.SA",20.7542304992676
2021-02-08,"BRFS3.SA",21.3932476043701
2021-02-09,"BRFS3.SA",21.6155185699463
2021-02-10,"BRFS3.SA",21.3654651641846
2021-02-11,"BRFS3.SA",21.2821159362793
2021-02-12,"BRFS3.SA",21.5784721374512
2021-02-17,"BRFS3.SA",21.5321655273438
2021-02-18,"BRFS3.SA",20.9301910400391
2021-02-19,"BRFS3.SA",20.8005352020264
2021-02-22,"BRFS3.SA",19.9114665985107
2021-02-23,"BRFS3.SA",21.3839893341064
2021-02-24,"BRFS3.SA",22.0507926940918
2021-02-25,"BRFS3.SA",21.5784721374512
2021-02-26,"BRFS3.SA",20.0411224365234
2021-03-01,"BRFS3.SA",20.0966892242432
2021-03-02,"BRFS3.SA",19.994815826416
2021-03-03,"BRFS3.SA",20.1059513092041
2021-03-04,"BRFS3.SA",21.0505867004395
2021-03-05,"BRFS3.SA",21.8285217285156
2021-03-08,"BRFS3.SA",21.5414276123047
2021-03-09,"BRFS3.SA",22.828727722168
2021-03-10,"BRFS3.SA",22.3749294281006
2021-03-11,"BRFS3.SA",23.0602569580078
2021-03-12,"BRFS3.SA",23.1713905334473
2021-03-15,"BRFS3.SA",22.8935565948486
2021-03-16,"BRFS3.SA",22.6435050964355
2021-03-17,"BRFS3.SA",23.0324726104736
2021-03-18,"BRFS3.SA",22.9398612976074
2021-03-19,"BRFS3.SA",23.7270584106445
2021-03-22,"BRFS3.SA",23.5418376922607
2021-03-23,"BRFS3.SA",22.560152053833
2021-03-24,"BRFS3.SA",22.2545356750488
2021-03-25,"BRFS3.SA",22.4860649108887
2021-03-26,"BRFS3.SA",22.5879383087158
2021-03-29,"BRFS3.SA",22.9861660003662
2021-03-30,"BRFS3.SA",23.5047912597656
2021-03-31,"BRFS3.SA",23.3566131591797
2021-04-01,"BRFS3.SA",22.7361145019531
2021-04-05,"BRFS3.SA",22.9028167724609
2021-04-06,"BRFS3.SA",22.6435050964355
2021-04-07,"BRFS3.SA",22.4768047332764
2021-04-08,"BRFS3.SA",22.5879383087158
2021-04-09,"BRFS3.SA",22.2267513275146
2021-04-12,"BRFS3.SA",22.6712856292725
2021-04-13,"BRFS3.SA",22.7638988494873
2021-04-14,"BRFS3.SA",22.4768047332764
2021-04-15,"BRFS3.SA",22.5045871734619
2021-04-16,"BRFS3.SA",21.8470458984375
2021-04-19,"BRFS3.SA",22.1063575744629
2021-04-20,"BRFS3.SA",22.0507926940918
2021-04-22,"BRFS3.SA",21.5321655273438
2021-04-23,"BRFS3.SA",21.9674396514893
2021-04-26,"BRFS3.SA",21.6340370178223
2021-04-27,"BRFS3.SA",20.3560009002686
2021-04-28,"BRFS3.SA",19.8651599884033
2021-04-29,"BRFS3.SA",19.6706771850586
2021-04-30,"BRFS3.SA",19.2539234161377
2021-05-03,"BRFS3.SA",19.050178527832
2021-05-04,"BRFS3.SA",18.9760894775391
2021-05-05,"BRFS3.SA",19.3465366363525
2021-05-06,"BRFS3.SA",19.4669303894043
2021-05-07,"BRFS3.SA",19.5502796173096
2021-05-10,"BRFS3.SA",19.9392490386963
2021-05-11,"BRFS3.SA",19.8003330230713
2021-05-12,"BRFS3.SA",19.4947147369385
2021-05-13,"BRFS3.SA",18.9483070373535
2021-05-14,"BRFS3.SA",19.3650588989258
2021-05-17,"BRFS3.SA",19.3094921112061
2021-05-18,"BRFS3.SA",19.5039768218994
2021-05-19,"BRFS3.SA",20.3930473327637
2021-05-20,"BRFS3.SA",21.4488182067871
2021-05-21,"BRFS3.SA",24.9402694702148
2021-05-24,"BRFS3.SA",24.2734680175781
2021-05-25,"BRFS3.SA",23.9493255615234
2021-05-26,"BRFS3.SA",23.6714916229248
2021-05-27,"BRFS3.SA",23.9771099090576
2021-05-28,"BRFS3.SA",23.8474540710449
2021-05-31,"BRFS3.SA",23.8567142486572
2021-06-01,"BRFS3.SA",26.1349563598633
2021-06-02,"BRFS3.SA",27.20924949646
2021-06-04,"BRFS3.SA",26.5331859588623
2021-06-07,"BRFS3.SA",26.4035301208496
2021-06-08,"BRFS3.SA",25.7552509307861
2021-06-09,"BRFS3.SA",25.4311103820801
2021-06-10,"BRFS3.SA",25.8849048614502
2021-06-11,"BRFS3.SA",26.9036312103271
2021-06-14,"BRFS3.SA",27.0981159210205
2021-06-15,"BRFS3.SA",27.8482704162598
2021-06-16,"BRFS3.SA",27.1814670562744
2021-06-17,"BRFS3.SA",26.7832374572754
2021-06-18,"BRFS3.SA",26.8110218048096
2021-06-21,"BRFS3.SA",26.6998863220215
2021-06-22,"BRFS3.SA",26.6721038818359
2021-06-23,"BRFS3.SA",26.4590969085693
2021-06-24,"BRFS3.SA",26.5331859588623
2021-06-25,"BRFS3.SA",26.3757476806641
2021-06-28,"BRFS3.SA",26.0886497497559
2021-06-29,"BRFS3.SA",25.3199768066406
2021-06-30,"BRFS3.SA",25.3107147216797
2021-07-01,"BRFS3.SA",25.0421409606934
2021-07-02,"BRFS3.SA",24.8754425048828
2021-07-05,"BRFS3.SA",24.6809558868408
2021-07-06,"BRFS3.SA",24.4679508209229
2021-07-07,"BRFS3.SA",24.4216442108154
2021-07-08,"BRFS3.SA",24.3568153381348
2021-07-12,"BRFS3.SA",24.3660774230957
2021-07-13,"BRFS3.SA",24.5049953460693
2021-07-14,"BRFS3.SA",24.2919902801514
2021-07-15,"BRFS3.SA",24.1252880096436
2021-07-16,"BRFS3.SA",23.9122829437256
2021-07-19,"BRFS3.SA",23.8659744262695
2021-07-20,"BRFS3.SA",24.2734680175781
2021-07-21,"BRFS3.SA",24.1993770599365
2021-07-22,"BRFS3.SA",24.2919902801514
2021-07-23,"BRFS3.SA",23.7363204956055
2021-07-26,"BRFS3.SA",24.0604591369629
2021-07-27,"BRFS3.SA",23.7270584106445
2021-07-28,"BRFS3.SA",24.4864711761475
2021-07-29,"BRFS3.SA",24.1438102722168
2021-07-30,"BRFS3.SA",23.7270584106445
2021-08-02,"BRFS3.SA",23.5881404876709
2021-08-03,"BRFS3.SA",23.4307022094727
2021-08-04,"BRFS3.SA",22.9583854675293
2021-08-05,"BRFS3.SA",22.7361145019531
2021-08-06,"BRFS3.SA",22.5971984863281
2021-08-09,"BRFS3.SA",22.8935565948486
2021-08-10,"BRFS3.SA",22.5971984863281
2021-08-11,"BRFS3.SA",22.5508918762207
2021-08-12,"BRFS3.SA",22.1341400146484
2021-08-13,"BRFS3.SA",22.0137462615967
2021-08-16,"BRFS3.SA",21.4302940368652
2021-08-17,"BRFS3.SA",21.4025096893311
2021-08-18,"BRFS3.SA",21.2635936737061
2021-08-19,"BRFS3.SA",21.8470458984375
2021-08-20,"BRFS3.SA",21.9952239990234
2021-08-23,"BRFS3.SA",22.0878353118896
2021-08-24,"BRFS3.SA",22.1804466247559
2021-08-25,"BRFS3.SA",22.0415306091309
2021-08-26,"BRFS3.SA",21.8377838134766
2021-08-27,"BRFS3.SA",22.0878353118896
2021-08-30,"BRFS3.SA",21.8377838134766
2021-08-31,"BRFS3.SA",21.6896076202393
2021-09-01,"BRFS3.SA",22.2452735900879
2021-09-02,"BRFS3.SA",21.8933525085449
2021-09-03,"BRFS3.SA",22.0137462615967
2021-09-06,"BRFS3.SA",22.20823097229
2021-09-08,"BRFS3.SA",21.6525611877441
2021-09-09,"BRFS3.SA",21.6988677978516
2021-09-10,"BRFS3.SA",22.3564109802246
2021-09-13,"BRFS3.SA",22.7824211120605
2021-09-14,"BRFS3.SA",22.1248798370361
2021-09-15,"BRFS3.SA",22.1156196594238
2021-09-16,"BRFS3.SA",21.8933525085449
2021-09-17,"BRFS3.SA",21.4302940368652
2021-09-20,"BRFS3.SA",21.1339378356934
2021-09-21,"BRFS3.SA",21.3099002838135
2021-09-22,"BRFS3.SA",21.3376808166504
2021-09-23,"BRFS3.SA",22.1526641845703
2021-09-24,"BRFS3.SA",22.7453765869141
2021-09-27,"BRFS3.SA",24.3382949829102
2021-09-28,"BRFS3.SA",24.5790843963623
2021-09-29,"BRFS3.SA",25.0514011383057
2021-09-30,"BRFS3.SA",25.0884456634521
2021-10-01,"BRFS3.SA",25.1903209686279
2021-10-04,"BRFS3.SA",24.8847026824951
2021-10-05,"BRFS3.SA",25.1162300109863
2021-10-06,"BRFS3.SA",24.8013515472412
2021-10-07,"BRFS3.SA",24.4309062957764
2021-10-08,"BRFS3.SA",24.3845996856689
2021-10-11,"BRFS3.SA",24.5883464813232
2021-10-13,"BRFS3.SA",24.4772109985352
2021-10-14,"BRFS3.SA",23.7918872833252
2021-10-15,"BRFS3.SA",23.8844966888428
2021-10-18,"BRFS3.SA",23.2362174987793
2021-10-19,"BRFS3.SA",22.282320022583
2021-10-20,"BRFS3.SA",21.9859638214111
2021-10-21,"BRFS3.SA",21.1154136657715
2021-10-22,"BRFS3.SA",20.3837852478027
2021-10-25,"BRFS3.SA",20.1244716644287
2021-10-26,"BRFS3.SA",19.4298858642578
2021-10-27,"BRFS3.SA",19.7725486755371
2021-10-28,"BRFS3.SA",21.0691089630127
2021-10-29,"BRFS3.SA",21.5136432647705
2021-11-01,"BRFS3.SA",21.3932476043701
2021-11-03,"BRFS3.SA",22.0693130493164
2021-11-04,"BRFS3.SA",21.5599517822266
2021-11-05,"BRFS3.SA",21.958179473877
2021-11-08,"BRFS3.SA",21.4580764770508
2021-11-09,"BRFS3.SA",21.8007392883301
2021-11-10,"BRFS3.SA",21.411771774292
2021-11-11,"BRFS3.SA",21.2080268859863
2021-11-12,"BRFS3.SA",21.1802425384521
2021-11-16,"BRFS3.SA",20.9579772949219
2021-11-17,"BRFS3.SA",20.8283195495605
2021-11-18,"BRFS3.SA",20.8561019897461
2021-11-19,"BRFS3.SA",20.9950199127197
2021-11-22,"BRFS3.SA",19.8095932006836
2021-11-23,"BRFS3.SA",19.9855556488037
2021-11-24,"BRFS3.SA",20.0133380889893
2021-11-25,"BRFS3.SA",19.9670333862305
2021-11-26,"BRFS3.SA",19.0316562652588
2021-11-29,"BRFS3.SA",18.8927402496338
2021-11-30,"BRFS3.SA",18.2907657623291
2021-12-01,"BRFS3.SA",17.8184471130371
2021-12-02,"BRFS3.SA",18.3092861175537
2021-12-03,"BRFS3.SA",18.1703720092773
2021-12-06,"BRFS3.SA",19.0779628753662
2021-12-07,"BRFS3.SA",18.9297847747803
2021-12-08,"BRFS3.SA",18.7075157165527
2021-12-09,"BRFS3.SA",18.2351989746094
2021-12-10,"BRFS3.SA",18.6334285736084
2021-12-13,"BRFS3.SA",18.114803314209
2021-12-14,"BRFS3.SA",18.7630844116211
2021-12-15,"BRFS3.SA",18.9668292999268
2021-12-16,"BRFS3.SA",18.8927402496338
2021-12-17,"BRFS3.SA",19.9114665985107
2021-12-20,"BRFS3.SA",19.6984577178955
2021-12-21,"BRFS3.SA",20.4486122131348
2021-12-22,"BRFS3.SA",20.5412254333496
2021-12-23,"BRFS3.SA",20.9487152099609
2021-12-27,"BRFS3.SA",20.5875301361084
2021-12-28,"BRFS3.SA",20.9209289550781
2021-12-29,"BRFS3.SA",20.7079257965088
2021-12-30,"BRFS3.SA",20.8561019897461
2022-01-03,"BRFS3.SA",21.5043830871582
2022-01-04,"BRFS3.SA",20.7634906768799
2022-01-05,"BRFS3.SA",21.0228061676025
2022-01-06,"BRFS3.SA",22.5045871734619
2022-01-07,"BRFS3.SA",22.7824211120605
2022-01-10,"BRFS3.SA",21.7822170257568
2022-01-11,"BRFS3.SA",21.5043830871582
2022-01-12,"BRFS3.SA",22.0785732269287
2022-01-13,"BRFS3.SA",22.2360153198242
2022-01-14,"BRFS3.SA",22.5045871734619
2022-01-17,"BRFS3.SA",22.9213390350342
2022-01-18,"BRFS3.SA",22.6881828308105
2022-01-19,"BRFS3.SA",23.0676155090332
2022-01-20,"BRFS3.SA",22.7271003723145
2022-01-21,"BRFS3.SA",22.075252532959
2022-01-24,"BRFS3.SA",22.824390411377
2022-01-25,"BRFS3.SA",22.6200790405273
2022-01-26,"BRFS3.SA",22.2017307281494
2022-01-27,"BRFS3.SA",22.4741458892822
2022-01-28,"BRFS3.SA",22.2309169769287
2022-01-31,"BRFS3.SA",21.7250061035156
2022-02-01,"BRFS3.SA",21.0439701080322
2022-02-02,"BRFS3.SA",19.4094867706299
2022-02-03,"BRFS3.SA",19.312198638916
2022-02-04,"BRFS3.SA",18.242000579834
2022-02-07,"BRFS3.SA",17.8722972869873
2022-02-08,"BRFS3.SA",17.8528385162354
2022-02-09,"BRFS3.SA",18.3879356384277
2022-02-10,"BRFS3.SA",18.621431350708
2022-02-11,"BRFS3.SA",18.3003749847412
2022-02-14,"BRFS3.SA",18.4463081359863
2022-02-15,"BRFS3.SA",18.4852275848389
2022-02-16,"BRFS3.SA",18.4852275848389
2022-02-17,"BRFS3.SA",18.4365825653076
2022-02-18,"BRFS3.SA",18.3101043701172
2022-02-21,"BRFS3.SA",17.8431072235107
2022-02-22,"BRFS3.SA",18.8257446289062
2022-02-23,"BRFS3.SA",17.9598560333252
2022-02-24,"BRFS3.SA",16.8702011108398
2022-02-25,"BRFS3.SA",16.2572689056396
2022-03-02,"BRFS3.SA",16.0724201202393
2022-03-03,"BRFS3.SA",15.5859651565552
2022-03-04,"BRFS3.SA",15.0119504928589
2022-03-07,"BRFS3.SA",13.9709396362305
2022-03-08,"BRFS3.SA",14.9535751342773
2022-03-09,"BRFS3.SA",16.0918769836426
2022-03-10,"BRFS3.SA",15.4789447784424
2022-03-11,"BRFS3.SA",15.0119504928589
2022-03-14,"BRFS3.SA",14.8368263244629
2022-03-15,"BRFS3.SA",15.0508661270142
2022-03-16,"BRFS3.SA",15.8000040054321
2022-03-17,"BRFS3.SA",16.1405220031738
2022-03-18,"BRFS3.SA",16.3448295593262
2022-03-21,"BRFS3.SA",16.1794376373291
2022-03-22,"BRFS3.SA",16.7631816864014
2022-03-23,"BRFS3.SA",16.1210613250732
2022-03-24,"BRFS3.SA",16.5102252960205
2022-03-25,"BRFS3.SA",16.5394134521484
2022-03-28,"BRFS3.SA",16.9188461303711
2022-03-29,"BRFS3.SA",17.677713394165
2022-03-30,"BRFS3.SA",17.6679840087891
2022-03-31,"BRFS3.SA",18.0863361358643
2022-04-01,"BRFS3.SA",18.3295612335205
2022-04-04,"BRFS3.SA",17.8722972869873
2022-04-05,"BRFS3.SA",17.3663845062256
